"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","property_id","property_name","band_id","timeslice_name","sample_name","_date","period_id","value","unit_id","unit_name","interval_id","phase_id","phase_name"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","301","Time-weighted Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","7.77444","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","301","Time-weighted Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","7.77444","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","301","Time-weighted Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","7.77444","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","301","Time-weighted Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","7.77444","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","944.25554513735","18","GBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","1469.00961910774","18","GBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1625.82513089316","18","GBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1685.46162815993","18","GBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1777.05835410184","18","GBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","2181.75101023783","18","GBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","3596.14814004254","18","GBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","4004.01721568892","18","GBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1952.75897099207","18","GBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","2087.68730521535","18","GBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","948.57272017126","18","GBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","302","Offtake","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1401.82037562825","18","GBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","3670.52904016878","34","$000","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","5710.36357158798","34","$000","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","6319.93996531054","34","$000","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","6551.76015021578","34","$000","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","6907.81677523182","34","$000","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","8480.94616201672","34","$000","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","13979.0189729362","34","$000","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","15564.4958011704","34","$000","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","7590.8037272198","34","$000","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","8115.29984657924","34","$000","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","3687.3108493041","34","$000","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","165","NG/CT","312","Cost","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","5449.1842005496","34","$000","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0.810349999999999","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0.810350000000004","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1.62069999999998","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1.62070000000001","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1.6207","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1.6207","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1.6207","29","$/MMBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1.62069999999999","29","$/MMBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1.6207","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1.6207","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1.6207","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","298","Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1.62069999999999","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0.81035","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0.81035","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","1.6207","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","1.6207","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","1.6207","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","1.6207","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","1.6207","29","$/MMBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1.6207","29","$/MMBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","1.6207","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","1.6207","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1.6207","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","301","Time-weighted Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","1.6207","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","5957.07070503101","18","GBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","5865.96406646361","18","GBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","6500.59445060628","18","GBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","6018.92496700881","18","GBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","8497.03850839352","18","GBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","9788.49108560314","18","GBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","12126.5579542016","18","GBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","10925.2666524633","18","GBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","10866.7822026474","18","GBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","7208.67262462092","18","GBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","5824.56090688971","18","GBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","302","Offtake","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","6583.5187187483","18","GBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","4827.31224582187","34","$000","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","4753.48398125881","34","$000","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","5267.7567130488","34","$000","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","4877.43584701559","34","$000","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","6885.57515527668","34","$000","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","7932.10375121849","34","$000","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","9826.75623818724","34","$000","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","8853.28983182359","34","$000","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","8805.89695791532","34","$000","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","5841.54786136156","34","$000","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","4719.93293089807","34","$000","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","166","Nuclear","312","Cost","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","5334.95439373765","34","$000","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","10.3494000001045","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","10.3494000000193","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","10.3494000000129","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","20.6987999998463","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","10.3494000000213","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","20.6988000000204","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","20.6988000000476","29","$/MMBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","20.6987999999981","29","$/MMBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","10.349399999988","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","20.6988000000077","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","10.3494","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","298","Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","10.3494","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","10.3494","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","20.6988","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","20.6988","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","20.6988","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","20.6988","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","20.6988","29","$/MMBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","20.6988","29","$/MMBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","20.6988","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","20.6988","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","20.6988","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","301","Time-weighted Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","20.6988","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","0.15980607282","18","GBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0.85757788341","18","GBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","0.85150238749","18","GBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","11.65506268034","18","GBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","2.47746122535","18","GBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","16.3976386903","18","GBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","69.55199289281","18","GBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","103.2075102685","18","GBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","12.86402420565","18","GBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","14.53670947555","18","GBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","0.1199836","18","GBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","302","Offtake","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","18","GBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","1.65389697006","34","$000","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","8.87541654658","34","$000","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","8.8125388091","34","$000","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","120.6229057038","34","$000","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","25.64023720569","34","$000","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","169.70572186145","34","$000","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","719.82139524498","34","$000","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","1068.13580677278","34","$000","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","133.1349321138","34","$000","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","150.44622104632","34","$000","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","1.24175826984","34","$000","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","167","Oil/CT","312","Cost","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","34","$000","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","10.3493999999973","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","0","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","0","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","0","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","10.349399999982","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","10.3493999999496","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","10.3493999999989","29","$/MMBtu","7","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","8/1/2024 12:00:00 AM","8","10.3494000000036","29","$/MMBtu","8","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","9/1/2024 12:00:00 AM","9","10.3493999999941","29","$/MMBtu","9","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","10/1/2024 12:00:00 AM","10","10.3493999999622","29","$/MMBtu","10","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","11/1/2024 12:00:00 AM","11","0","29","$/MMBtu","11","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","298","Price","1","All Periods","Mean","12/1/2024 12:00:00 AM","12","0","29","$/MMBtu","12","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","1/1/2024 12:00:00 AM","1","10.3494","29","$/MMBtu","1","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","2/1/2024 12:00:00 AM","2","10.3494","29","$/MMBtu","2","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","3/1/2024 12:00:00 AM","3","20.6988","29","$/MMBtu","3","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","4/1/2024 12:00:00 AM","4","20.6988","29","$/MMBtu","4","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","5/1/2024 12:00:00 AM","5","20.6988","29","$/MMBtu","5","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","6/1/2024 12:00:00 AM","6","20.6988","29","$/MMBtu","6","4","ST Schedule"
"Year DA","1","1","System","2","Fuel","18","-","0","168","Oil/Steam","301","Time-weighted Price","1","All Periods","Mean","7/1/2024 12:00:00 AM","7","20.6988","29","$/MMBtu","7","4","ST Schedule"
